;DT;RV1;RV5;BPV1;BPV5;medRV1;medRV5;RK1;RK5;RQ1;RQ5;medRQ1;medRQ5;CLOSE
150;07/08/2014;4.99E-05;4.64E-05;4.71E-05;4.81E-05;4.56E-05;5.11E-05;5.17E-05;3.75E-05;0.083902474;0.065889447;0.07172163;0.07172163;191.01
151;08/08/2014;3.25E-05;2.55E-05;3.24E-05;2.58E-05;3.41E-05;2.52E-05;3.10E-05;3.09E-05;0.059905893;0.053565245;0.061972061;0.061972061;193.24
152;11/08/2014;1.69E-05;1.39E-05;1.47E-05;1.08E-05;1.23E-05;1.02E-05;1.38E-05;1.28E-05;0.036064092;0.026483406;0.021669699;0.021669699;193.79
153;12/08/2014;2.70E-05;2.43E-05;2.82E-05;1.98E-05;2.79E-05;2.00E-05;2.41E-05;2.26E-05;0.05704482;0.044213768;0.049898502;0.049898502;193.54
154;13/08/2014;1.43E-05;1.10E-05;1.35E-05;1.04E-05;1.38E-05;1.01E-05;1.15E-05;1.39E-05;0.027451667;0.021078208;0.025754352;0.025754352;194.91
155;14/08/2014;1.01E-05;5.36E-06;1.00E-05;5.65E-06;1.04E-05;5.32E-06;4.94E-06;5.92E-06;0.02254704;0.009477704;0.024224047;0.024224047;195.74
156;15/08/2014;5.12E-05;5.45E-05;4.52E-05;4.43E-05;4.71E-05;4.45E-05;4.72E-05;6.17E-05;0.163732652;0.128522044;0.117062622;0.117062622;195.73
157;18/08/2014;6.35E-06;6.26E-06;6.08E-06;4.44E-06;6.61E-06;3.96E-06;5.37E-06;5.85E-06;0.01201253;0.020754508;0.013037071;0.013037071;197.35
158;19/08/2014;5.45E-06;3.97E-06;4.66E-06;4.18E-06;4.78E-06;4.04E-06;4.21E-06;2.96E-06;0.011391235;0.00806354;0.009946905;0.009946905;198.39
159;20/08/2014;1.47E-05;1.04E-05;1.43E-05;7.95E-06;1.42E-05;9.49E-06;8.46E-06;1.08E-05;0.040169392;0.02516511;0.040942916;0.040942916;198.91
160;21/08/2014;7.01E-06;7.35E-06;6.57E-06;6.18E-06;5.97E-06;7.42E-06;6.58E-06;8.80E-06;0.016888609;0.017028668;0.011853214;0.011853214;199.49
161;22/08/2014;2.07E-05;1.80E-05;1.70E-05;1.32E-05;1.61E-05;1.10E-05;1.90E-05;1.56E-05;0.061139055;0.041491591;0.03136445;0.03136445;199.16
162;25/08/2014;7.85E-06;5.43E-06;6.73E-06;4.81E-06;6.82E-06;5.03E-06;6.92E-06;4.97E-06;0.017323101;0.008494976;0.012620514;0.012620514;200.17
163;26/08/2014;6.41E-06;5.82E-06;5.30E-06;4.55E-06;4.94E-06;3.62E-06;6.28E-06;4.30E-06;0.016083209;0.011343343;0.01088109;0.01088109;200.34
164;27/08/2014;7.37E-06;5.87E-06;7.23E-06;5.12E-06;7.00E-06;4.86E-06;7.17E-06;2.27E-06;0.016470637;0.012399439;0.016301466;0.016301466;200.27
165;28/08/2014;9.83E-06;8.14E-06;8.45E-06;8.40E-06;7.57E-06;7.91E-06;8.93E-06;8.60E-06;0.021967814;0.014326832;0.016839696;0.016839696;200.14
166;29/08/2014;1.01E-05;6.87E-06;8.48E-06;5.92E-06;8.52E-06;5.35E-06;8.78E-06;7.33E-06;0.023261396;0.015078165;0.018601836;0.018601836;200.7
167;02/09/2014;1.24E-05;1.32E-05;1.12E-05;1.11E-05;9.75E-06;1.08E-05;1.32E-05;1.48E-05;0.027124359;0.027203173;0.016607987;0.016607987;200.59
168;03/09/2014;1.03E-05;1.00E-05;8.62E-06;8.20E-06;9.10E-06;9.07E-06;1.07E-05;8.90E-06;0.018479114;0.018365956;0.017603958;0.017603958;200.51
169;04/09/2014;1.96E-05;1.80E-05;1.86E-05;1.60E-05;1.78E-05;1.63E-05;1.59E-05;1.79E-05;0.04144533;0.031683067;0.041369395;0.041369395;200.215
170;05/09/2014;2.21E-05;2.29E-05;2.27E-05;2.23E-05;2.14E-05;2.16E-05;2.62E-05;1.75E-05;0.046303362;0.040868397;0.04695571;0.04695571;201.13
171;08/09/2014;1.44E-05;1.61E-05;1.43E-05;1.48E-05;1.33E-05;1.40E-05;1.39E-05;7.71E-06;0.032769256;0.033595353;0.022198074;0.022198074;200.6
172;09/09/2014;2.68E-05;2.82E-05;2.61E-05;2.55E-05;2.61E-05;2.34E-05;2.90E-05;2.60E-05;0.050658786;0.053566547;0.050051093;0.050051093;199.33
173;10/09/2014;2.51E-05;3.12E-05;2.28E-05;2.60E-05;2.12E-05;2.39E-05;2.48E-05;1.83E-05;0.053079553;0.057739124;0.039802898;0.039802898;200.08
174;11/09/2014;2.03E-05;1.84E-05;1.89E-05;1.74E-05;1.90E-05;1.58E-05;1.77E-05;2.14E-05;0.040381518;0.029260159;0.035604707;0.035604707;200.28
175;12/09/2014;2.30E-05;2.54E-05;2.03E-05;2.51E-05;1.99E-05;2.50E-05;2.34E-05;1.83E-05;0.043460029;0.036976245;0.036320516;0.036320516;199.1299
176;15/09/2014;2.42E-05;1.78E-05;2.23E-05;1.41E-05;2.23E-05;1.21E-05;1.75E-05;1.95E-05;0.046358893;0.03733014;0.038899012;0.038899012;198.99
177;16/09/2014;1.92E-05;2.11E-05;1.73E-05;1.85E-05;1.66E-05;1.89E-05;1.97E-05;2.34E-05;0.037518752;0.039355077;0.031005422;0.031005422;200.49
178;17/09/2014;3.62E-05;5.26E-05;3.14E-05;5.52E-05;3.19E-05;6.22E-05;4.26E-05;3.87E-05;0.12170348;0.165607293;0.118251018;0.118251018;200.7275
179;18/09/2014;1.10E-05;1.22E-05;1.07E-05;1.20E-05;1.10E-05;1.35E-05;1.13E-05;6.41E-06;0.022481453;0.023687964;0.020453942;0.020453942;201.77
180;19/09/2014;1.67E-05;1.38E-05;1.57E-05;1.08E-05;1.73E-05;1.28E-05;1.38E-05;1.16E-05;0.028030985;0.025317173;0.030619645;0.030619645;200.73
181;22/09/2014;2.23E-05;1.83E-05;2.16E-05;1.75E-05;2.25E-05;2.00E-05;2.02E-05;2.16E-05;0.038075727;0.029708058;0.040351892;0.040351892;199.14
182;23/09/2014;2.32E-05;2.34E-05;2.19E-05;2.39E-05;2.16E-05;2.17E-05;2.41E-05;2.45E-05;0.044074289;0.0353042;0.034215015;0.034215015;198
183;24/09/2014;2.10E-05;1.74E-05;1.99E-05;1.67E-05;1.84E-05;1.68E-05;2.02E-05;1.81E-05;0.044453068;0.037902454;0.040016343;0.040016343;199.57
184;25/09/2014;5.16E-05;4.45E-05;5.17E-05;4.51E-05;5.14E-05;4.39E-05;4.66E-05;4.56E-05;0.0880594;0.068334353;0.090030006;0.090030006;196.32
185;26/09/2014;3.29E-05;3.62E-05;3.32E-05;2.95E-05;3.58E-05;2.61E-05;3.48E-05;2.57E-05;0.069836138;0.085170583;0.082533305;0.082533305;197.9499
186;29/09/2014;3.47E-05;4.06E-05;3.35E-05;3.16E-05;3.03E-05;3.39E-05;4.21E-05;3.35E-05;0.063348564;0.070318564;0.053932669;0.053932669;197.53
187;30/09/2014;4.82E-05;4.23E-05;4.36E-05;3.89E-05;4.53E-05;3.48E-05;4.44E-05;4.72E-05;0.099428377;0.073743028;0.07684089;0.07684089;197
188;01/10/2014;5.10E-05;5.98E-05;4.77E-05;5.28E-05;4.80E-05;4.81E-05;5.90E-05;6.35E-05;0.099245085;0.127632481;0.084710281;0.084710281;194.34
189;02/10/2014;5.92E-05;6.71E-05;5.74E-05;6.60E-05;5.80E-05;6.89E-05;6.00E-05;5.57E-05;0.093360323;0.101182637;0.086935898;0.086935898;194.39
190;03/10/2014;3.14E-05;4.55E-05;2.94E-05;4.33E-05;2.89E-05;3.85E-05;3.02E-05;3.26E-05;0.072369817;0.125690251;0.065719876;0.065719876;196.53
191;06/10/2014;4.45E-05;3.46E-05;4.42E-05;3.68E-05;4.38E-05;3.38E-05;4.57E-05;4.73E-05;0.071769782;0.056969746;0.072778156;0.072778156;196.26
192;07/10/2014;5.46E-05;4.81E-05;5.39E-05;4.03E-05;5.48E-05;3.70E-05;4.65E-05;4.94E-05;0.094445289;0.078561642;0.093734683;0.093734683;193.27
193;08/10/2014;7.89E-05;8.18E-05;8.27E-05;7.91E-05;8.54E-05;7.88E-05;8.26E-05;0.000108673;0.139563599;0.125283518;0.151443702;0.151443702;196.64
194;09/10/2014;0.00014211;0.000111098;0.000133003;0.000118002;0.000135545;0.000120406;0.00011176;9.31E-05;0.243298389;0.157978378;0.212871661;0.212871661;192.68
195;10/10/2014;0.000144964;0.000132614;0.000148368;0.000123638;0.000149314;0.000116587;0.000107489;0.000116772;0.252214564;0.247855096;0.272776284;0.272776284;190.51
196;13/10/2014;0.000137305;0.00015286;0.000135098;0.000158129;0.000135853;0.000181458;0.000132609;0.000133611;0.293992152;0.223336846;0.259186022;0.259186022;187.38
197;14/10/2014;0.000137155;0.000134959;0.000140723;0.000129281;0.000142156;0.000133645;0.000138186;0.000114315;0.223960557;0.221642224;0.243204676;0.243204676;187.75
198;15/10/2014;0.000311373;0.000302327;0.000325746;0.000283119;0.000330375;0.000286739;0.00032955;0.000309279;0.483872728;0.518723914;0.541187518;0.541187518;186.31
199;16/10/2014;0.000313813;0.000221602;0.000333398;0.000204047;0.000370278;0.000220924;0.000341645;0.000240897;0.838960715;0.41251672;1.061481406;1.061481406;186.24
200;17/10/2014;9.56E-05;8.85E-05;9.71E-05;8.07E-05;9.76E-05;8.46E-05;7.84E-05;7.12E-05;0.160461037;0.145470143;0.169597089;0.169597089;188.55
201;20/10/2014;6.42E-05;6.53E-05;6.05E-05;5.52E-05;6.31E-05;5.91E-05;4.92E-05;5.38E-05;0.129389056;0.155757206;0.125595624;0.125595624;190.32
202;21/10/2014;3.10E-05;2.43E-05;3.29E-05;2.04E-05;3.38E-05;1.86E-05;2.38E-05;2.48E-05;0.059027684;0.049082238;0.068554664;0.068554664;194.05
203;22/10/2014;5.51E-05;5.97E-05;5.26E-05;5.62E-05;5.57E-05;6.26E-05;5.72E-05;5.69E-05;0.086656278;0.090366469;0.089704106;0.089704106;192.705
204;23/10/2014;5.79E-05;4.92E-05;5.68E-05;4.77E-05;5.35E-05;3.62E-05;3.96E-05;4.22E-05;0.157940962;0.113924307;0.12532296;0.12532296;194.95
205;24/10/2014;5.07E-05;3.66E-05;4.91E-05;3.00E-05;4.43E-05;2.82E-05;4.19E-05;3.41E-05;0.181384386;0.078444484;0.092800219;0.092800219;196.38
206;27/10/2014;4.28E-05;3.55E-05;4.12E-05;3.03E-05;4.32E-05;3.25E-05;4.58E-05;4.07E-05;0.077750486;0.077905433;0.080916613;0.080916613;196.11
207;28/10/2014;2.08E-05;1.80E-05;2.09E-05;1.54E-05;1.96E-05;1.46E-05;1.83E-05;1.56E-05;0.038980739;0.033206576;0.035358004;0.035358004;198.37
208;29/10/2014;7.42E-05;5.61E-05;7.44E-05;5.22E-05;7.07E-05;4.85E-05;6.36E-05;5.30E-05;0.201802936;0.1195952;0.151018375;0.151018375;198.14
209;30/10/2014;4.83E-05;4.28E-05;4.07E-05;2.94E-05;4.02E-05;2.47E-05;4.98E-05;5.57E-05;0.160540165;0.112121801;0.076590496;0.076590496;199.45
210;31/10/2014;2.47E-05;2.16E-05;2.32E-05;1.95E-05;2.42E-05;1.60E-05;2.43E-05;2.46E-05;0.053785317;0.042398761;0.05247221;0.05247221;201.66
211;03/11/2014;2.74E-05;2.34E-05;2.43E-05;2.23E-05;2.70E-05;2.02E-05;2.24E-05;1.38E-05;0.052992164;0.043944604;0.055305532;0.055305532;201.75
212;04/11/2014;3.51E-05;2.93E-05;3.34E-05;2.36E-05;2.95E-05;2.37E-05;2.69E-05;2.78E-05;0.068960079;0.052804597;0.051980659;0.051980659;201.11
213;05/11/2014;2.84E-05;2.17E-05;2.57E-05;2.17E-05;2.55E-05;2.06E-05;2.45E-05;2.99E-05;0.065698168;0.037478906;0.047759499;0.047759499;202.37
214;06/11/2014;2.61E-05;1.78E-05;2.76E-05;1.82E-05;2.65E-05;2.03E-05;2.08E-05;1.21E-05;0.056182632;0.031013968;0.060527728;0.060527728;203.18
215;07/11/2014;2.05E-05;1.95E-05;1.90E-05;2.02E-05;1.81E-05;2.06E-05;1.84E-05;7.13E-06;0.053629876;0.036552245;0.03502232;0.03502232;203.37
216;10/11/2014;1.02E-05;8.28E-06;9.04E-06;5.97E-06;9.06E-06;7.04E-06;7.96E-06;7.90E-06;0.020971762;0.019324958;0.016528354;0.016528354;203.97
217;11/11/2014;1.08E-05;6.77E-06;9.71E-06;5.51E-06;1.05E-05;6.16E-06;6.89E-06;7.42E-06;0.024028445;0.011937629;0.020944252;0.020944252;204.17
218;12/11/2014;1.37E-05;1.13E-05;1.29E-05;1.10E-05;1.12E-05;1.04E-05;1.40E-05;1.08E-05;0.031183396;0.020969264;0.020159506;0.020159506;203.98
219;13/11/2014;2.70E-05;3.03E-05;2.46E-05;3.01E-05;2.36E-05;3.11E-05;2.63E-05;2.69E-05;0.053196125;0.047734481;0.040904948;0.040904948;204.17
220;14/11/2014;1.79E-05;1.30E-05;1.58E-05;1.14E-05;1.49E-05;1.39E-05;1.31E-05;1.48E-05;0.051172544;0.025975839;0.026060171;0.026060171;204.25
221;17/11/2014;1.89E-05;1.54E-05;1.86E-05;1.59E-05;1.84E-05;1.59E-05;1.69E-05;1.18E-05;0.034253618;0.024531932;0.034462282;0.034462282;204.38
222;18/11/2014;1.11E-05;8.76E-06;1.06E-05;7.96E-06;9.56E-06;9.51E-06;7.87E-06;1.13E-05;0.025597352;0.014819407;0.019483597;0.019483597;205.55
223;19/11/2014;2.44E-05;2.64E-05;2.38E-05;2.13E-05;2.31E-05;1.68E-05;2.84E-05;1.31E-05;0.052656175;0.062420685;0.048469497;0.048469497;205.19
224;20/11/2014;1.37E-05;1.01E-05;1.33E-05;8.30E-06;1.29E-05;9.84E-06;1.13E-05;1.39E-05;0.031123532;0.016963218;0.03166664;0.03166664;205.59
225;21/11/2014;1.73E-05;1.50E-05;1.67E-05;1.31E-05;1.63E-05;1.43E-05;1.44E-05;8.63E-06;0.030343169;0.023788942;0.02702542;0.02702542;206.68
226;24/11/2014;7.73E-06;6.06E-06;7.55E-06;4.72E-06;7.58E-06;5.74E-06;7.64E-06;5.60E-06;0.01396628;0.010991911;0.013740386;0.013740386;207.28
227;25/11/2014;1.25E-05;1.14E-05;1.17E-05;9.57E-06;1.24E-05;9.36E-06;1.05E-05;8.52E-06;0.023398033;0.024388772;0.024398418;0.024398418;207.18
228;26/11/2014;7.15E-06;4.49E-06;6.15E-06;4.25E-06;6.27E-06;5.19E-06;4.13E-06;1.31E-06;0.019331903;0.00844397;0.013953553;0.013953553;207.66
229;01/12/2014;2.74E-05;2.65E-05;2.39E-05;2.54E-05;2.26E-05;2.36E-05;2.83E-05;3.78E-05;0.060887359;0.049540457;0.040006622;0.040006622;205.8
230;02/12/2014;1.58E-05;1.60E-05;1.59E-05;1.10E-05;1.38E-05;1.07E-05;1.46E-05;1.84E-05;0.03977894;0.036597361;0.0264876;0.0264876;207.09
231;03/12/2014;1.11E-05;9.60E-06;1.05E-05;8.64E-06;1.04E-05;8.20E-06;7.02E-06;5.45E-06;0.025413867;0.023720512;0.022008907;0.022008907;207.91
232;04/12/2014;2.91E-05;1.70E-05;2.48E-05;1.53E-05;2.22E-05;1.48E-05;1.86E-05;2.16E-05;0.167037808;0.039642146;0.068939096;0.068939096;207.66
233;05/12/2014;1.40E-05;1.51E-05;1.38E-05;1.39E-05;1.38E-05;1.59E-05;1.13E-05;1.41E-05;0.032176913;0.03314615;0.033130308;0.033130308;208
234;08/12/2014;2.60E-05;2.44E-05;2.60E-05;2.47E-05;2.42E-05;2.48E-05;2.18E-05;3.15E-05;0.051835747;0.043663483;0.042963996;0.042963996;206.62
235;09/12/2014;4.10E-05;4.22E-05;4.03E-05;3.91E-05;4.11E-05;3.87E-05;4.87E-05;4.43E-05;0.068822826;0.073878579;0.067270945;0.067270945;206.46
236;10/12/2014;6.10E-05;6.72E-05;5.54E-05;5.44E-05;5.66E-05;5.30E-05;6.28E-05;6.64E-05;0.105785694;0.122075674;0.095144431;0.095144431;203.17
237;11/12/2014;4.68E-05;5.61E-05;4.76E-05;5.60E-05;4.80E-05;5.03E-05;5.06E-05;7.26E-05;0.088994202;0.104754186;0.102716339;0.102716339;204.17
238;12/12/2014;7.41E-05;8.40E-05;7.43E-05;8.88E-05;7.54E-05;0.000102136;7.75E-05;7.27E-05;0.116125632;0.123586952;0.114336779;0.114336779;200.87
239;15/12/2014;0.000125968;0.000137818;0.000131857;0.000125619;0.000130275;0.000120706;0.000144014;0.000132149;0.194337282;0.204657075;0.200085962;0.200085962;199.48
240;16/12/2014;0.000147197;0.000152339;0.000145579;0.000159765;0.000151982;0.000150497;0.000134764;0.000192141;0.258194483;0.276918229;0.273264674;0.273264674;197.93
241;17/12/2014;0.000161559;0.00016243;0.000146215;0.000159287;0.000130596;0.000142739;0.000178065;0.000149818;0.511591001;0.330674381;0.254945591;0.254945591;201.9
242;18/12/2014;4.53E-05;4.73E-05;4.33E-05;4.10E-05;4.46E-05;3.90E-05;4.36E-05;5.73E-05;0.075217397;0.082046547;0.075678224;0.075678224;206.78
243;19/12/2014;3.98E-05;4.18E-05;4.24E-05;3.81E-05;4.23E-05;3.85E-05;3.44E-05;3.04E-05;0.080087928;0.082201838;0.087176344;0.087176344;206.54
244;22/12/2014;1.94E-05;1.13E-05;1.79E-05;1.06E-05;1.75E-05;9.67E-06;1.24E-05;7.77E-06;0.048122522;0.019070457;0.038026974;0.038026974;207.45
245;23/12/2014;1.32E-05;1.20E-05;1.31E-05;8.36E-06;1.39E-05;6.55E-06;1.18E-05;9.79E-06;0.023783918;0.024258268;0.028239101;0.028239101;207.75
246;26/12/2014;5.33E-06;3.50E-06;4.66E-06;2.24E-06;4.84E-06;2.44E-06;3.84E-06;3.28E-06;0.011585621;0.008654673;0.01057623;0.01057623;208.42
247;29/12/2014;8.53E-06;5.88E-06;8.60E-06;5.74E-06;8.97E-06;5.62E-06;5.22E-06;7.99E-06;0.020294943;0.011611612;0.023772221;0.023772221;208.73
248;30/12/2014;1.39E-05;9.17E-06;1.40E-05;7.98E-06;1.29E-05;8.70E-06;1.12E-05;6.88E-06;0.035349951;0.01669358;0.029456244;0.029456244;207.61
249;31/12/2014;3.16E-05;2.68E-05;2.68E-05;2.13E-05;2.82E-05;1.82E-05;3.13E-05;3.54E-05;0.073899495;0.055809053;0.078256773;0.078256773;205.53
250;02/01/2015;5.79E-05;6.26E-05;5.45E-05;6.49E-05;5.23E-05;6.41E-05;6.94E-05;6.42E-05;0.105481266;0.100006688;0.091206586;0.091206586;205.41
251;05/01/2015;7.14E-05;6.02E-05;6.44E-05;5.45E-05;6.51E-05;5.76E-05;6.36E-05;5.06E-05;0.117727997;0.104548462;0.103187575;0.103187575;201.8
252;06/01/2015;0.000104845;0.000115459;9.84E-05;0.000115797;9.25E-05;0.000129295;0.000100635;0.00015297;0.186442448;0.157166524;0.145422183;0.145422183;199.82
253;07/01/2015;8.30E-05;5.93E-05;8.16E-05;5.69E-05;7.89E-05;5.75E-05;6.93E-05;4.33E-05;0.181332593;0.08832137;0.168526994;0.168526994;202.34
254;08/01/2015;2.41E-05;2.24E-05;2.29E-05;2.21E-05;2.28E-05;2.16E-05;2.25E-05;2.73E-05;0.042887196;0.034459435;0.040319775;0.040319775;205.92
255;09/01/2015;7.54E-05;7.40E-05;6.95E-05;5.34E-05;7.10E-05;5.80E-05;8.28E-05;6.94E-05;0.139767501;0.150889902;0.13174589;0.13174589;204.18
256;12/01/2015;6.74E-05;7.35E-05;6.86E-05;6.65E-05;6.82E-05;6.32E-05;8.21E-05;9.70E-05;0.130795708;0.16017565;0.132132157;0.132132157;202.62
257;13/01/2015;8.99E-05;0.000147445;8.60E-05;0.000119503;8.07E-05;0.00011012;0.000111393;0.000139395;0.179280213;0.307709895;0.151961278;0.151961278;202.07
258;14/01/2015;0.00012411;0.000109164;0.000122286;9.89E-05;0.000114284;8.82E-05;0.000118934;9.40E-05;0.207879439;0.188684082;0.199090902;0.199090902;200.91
259;15/01/2015;0.000142616;0.000112443;0.000139217;0.000106781;0.000138406;0.000118439;0.000126392;0.000120901;0.278508644;0.166491716;0.228739265;0.228739265;199.015
260;16/01/2015;9.04E-05;7.56E-05;9.40E-05;6.84E-05;9.41E-05;6.28E-05;7.16E-05;8.40E-05;0.220121725;0.141470505;0.206894468;0.206894468;201.55
261;20/01/2015;7.36E-05;7.50E-05;6.95E-05;6.31E-05;6.53E-05;7.13E-05;6.72E-05;7.02E-05;0.13770492;0.14989665;0.115483182;0.115483182;202.04
262;21/01/2015;7.86E-05;9.79E-05;6.90E-05;8.83E-05;7.54E-05;6.33E-05;9.77E-05;6.11E-05;0.195073185;0.353962896;0.178513578;0.178513578;203.09
263;22/01/2015;7.34E-05;5.43E-05;7.27E-05;6.00E-05;6.45E-05;5.41E-05;7.16E-05;7.43E-05;0.198870562;0.08882074;0.142524155;0.142524155;206.09
264;23/01/2015;4.01E-05;2.40E-05;3.69E-05;2.43E-05;3.87E-05;2.36E-05;3.11E-05;2.29E-05;0.078833631;0.043768089;0.081464381;0.081464381;204.95
265;26/01/2015;3.04E-05;2.97E-05;2.99E-05;2.26E-05;2.81E-05;2.01E-05;3.29E-05;2.56E-05;0.060271178;0.062749294;0.058198728;0.058198728;205.46
266;27/01/2015;7.33E-05;4.88E-05;7.57E-05;4.09E-05;7.84E-05;4.19E-05;5.64E-05;4.85E-05;0.151490849;0.085428918;0.166822085;0.166822085;202.75
267;28/01/2015;9.07E-05;8.36E-05;8.98E-05;8.27E-05;8.93E-05;7.73E-05;0.000102603;8.59E-05;0.182445488;0.138655254;0.149653129;0.149653129;200.07
268;29/01/2015;0.000110267;9.28E-05;0.000112771;0.000115247;0.00010699;0.00010919;9.32E-05;6.39E-05;0.207180109;0.137959964;0.181508046;0.181508046;201.98
269;30/01/2015;0.000112408;0.000106378;0.000103197;9.56E-05;9.80E-05;9.62E-05;0.000122367;9.72E-05;0.205629316;0.168196387;0.181568212;0.181568212;199.44
270;02/02/2015;0.000132369;0.000120951;0.00013113;0.000113093;0.000124361;0.000111866;0.000149641;0.000147722;0.244374357;0.202980202;0.208305417;0.208305417;201.87
271;03/02/2015;6.30E-05;4.95E-05;6.52E-05;4.34E-05;6.60E-05;4.47E-05;4.88E-05;5.21E-05;0.098374869;0.085389627;0.107423016;0.107423016;204.8
272;04/02/2015;6.07E-05;5.80E-05;5.82E-05;5.70E-05;5.84E-05;5.68E-05;6.44E-05;7.24E-05;0.134347893;0.133209211;0.138611487;0.138611487;204.07
273;05/02/2015;3.34E-05;2.33E-05;3.30E-05;2.35E-05;3.44E-05;2.23E-05;2.62E-05;1.88E-05;0.067943041;0.041480276;0.077761258;0.077761258;206.18
274;06/02/2015;5.93E-05;4.51E-05;5.58E-05;4.68E-05;5.81E-05;4.87E-05;5.96E-05;3.01E-05;0.121291848;0.077800305;0.114593842;0.114593842;205.51
275;09/02/2015;4.18E-05;3.10E-05;4.40E-05;3.33E-05;4.08E-05;3.27E-05;3.82E-05;3.28E-05;0.069553289;0.046756628;0.060339859;0.060339859;204.59
276;10/02/2015;3.02E-05;2.90E-05;2.83E-05;2.54E-05;2.60E-05;2.42E-05;2.92E-05;2.03E-05;0.060763513;0.054503584;0.047361167;0.047361167;206.81
277;11/02/2015;3.51E-05;2.83E-05;2.99E-05;2.24E-05;2.95E-05;2.35E-05;3.60E-05;2.60E-05;0.078279383;0.05632887;0.068585623;0.068585623;206.94
278;12/02/2015;1.83E-05;1.43E-05;1.73E-05;1.30E-05;1.75E-05;1.27E-05;1.34E-05;1.17E-05;0.043177612;0.034992683;0.041618979;0.041618979;208.895
279;13/02/2015;1.74E-05;1.09E-05;1.75E-05;1.16E-05;1.49E-05;1.31E-05;1.34E-05;9.55E-06;0.036207561;0.016484604;0.028353987;0.028353987;209.8
280;17/02/2015;1.77E-05;1.23E-05;1.71E-05;7.40E-06;1.66E-05;7.59E-06;1.43E-05;1.35E-05;0.037205006;0.024991874;0.031888061;0.031888061;210.16
281;18/02/2015;2.04E-05;1.57E-05;1.61E-05;1.25E-05;1.41E-05;1.11E-05;1.99E-05;1.35E-05;0.080758743;0.032010144;0.024991326;0.024991326;210.15
282;19/02/2015;1.46E-05;9.08E-06;1.32E-05;8.50E-06;1.34E-05;8.18E-06;1.23E-05;9.45E-06;0.036229247;0.016159465;0.026888098;0.026888098;210.01
283;20/02/2015;3.80E-05;2.51E-05;3.30E-05;2.09E-05;2.96E-05;2.12E-05;3.43E-05;2.68E-05;0.123012069;0.061447656;0.063247742;0.063247742;211.27
284;23/02/2015;1.14E-05;8.59E-06;1.06E-05;7.40E-06;1.00E-05;7.17E-06;1.02E-05;9.12E-06;0.026537656;0.016425208;0.020586882;0.020586882;211.21
285;24/02/2015;1.89E-05;1.16E-05;1.64E-05;9.37E-06;1.43E-05;8.83E-06;1.63E-05;1.09E-05;0.063517024;0.022050863;0.033246371;0.033246371;211.84
286;25/02/2015;1.28E-05;1.13E-05;1.19E-05;9.51E-06;1.16E-05;8.02E-06;9.79E-06;1.14E-05;0.032272929;0.024619933;0.033476861;0.033476861;211.61
287;26/02/2015;1.91E-05;1.98E-05;1.61E-05;1.93E-05;1.49E-05;1.88E-05;1.80E-05;1.70E-05;0.041078476;0.035393582;0.027328819;0.027328819;211.41
288;27/02/2015;1.86E-05;1.42E-05;1.64E-05;1.23E-05;1.69E-05;1.04E-05;1.32E-05;1.32E-05;0.042231667;0.029642959;0.040784791;0.040784791;210.69
289;02/03/2015;1.06E-05;8.58E-06;9.18E-06;7.10E-06;8.19E-06;6.80E-06;8.81E-06;8.16E-06;0.025903554;0.015538872;0.013947055;0.013947055;212
290;03/03/2015;2.07E-05;2.15E-05;1.59E-05;2.02E-05;1.53E-05;1.98E-05;2.27E-05;2.40E-05;0.057967292;0.04181219;0.035538965;0.035538965;211.14
291;04/03/2015;2.56E-05;2.40E-05;2.33E-05;2.03E-05;1.96E-05;2.25E-05;2.09E-05;2.77E-05;0.073679739;0.047500187;0.043213944;0.043213944;210.23
292;05/03/2015;1.55E-05;1.37E-05;1.40E-05;1.12E-05;1.34E-05;1.08E-05;1.63E-05;1.55E-05;0.033300571;0.026793247;0.029153228;0.029153228;210.47
293;06/03/2015;3.90E-05;3.97E-05;3.54E-05;3.63E-05;3.54E-05;3.43E-05;3.95E-05;4.35E-05;0.069388005;0.06775194;0.06352639;0.06352639;207.48
294;09/03/2015;2.17E-05;1.47E-05;1.86E-05;1.46E-05;1.86E-05;1.51E-05;1.79E-05;1.45E-05;0.042550373;0.021421618;0.036285394;0.036285394;208.38
295;10/03/2015;4.46E-05;3.61E-05;4.58E-05;3.64E-05;4.69E-05;3.27E-05;3.53E-05;4.50E-05;0.0746571;0.05774892;0.084323882;0.084323882;204.98
296;11/03/2015;3.33E-05;3.65E-05;3.28E-05;3.74E-05;3.25E-05;3.28E-05;3.14E-05;2.35E-05;0.053063261;0.05885088;0.050537173;0.050537173;204.51
297;12/03/2015;1.98E-05;2.26E-05;1.78E-05;1.81E-05;1.72E-05;2.08E-05;1.67E-05;3.00E-05;0.042096359;0.056815991;0.036364142;0.036364142;207.11
298;13/03/2015;4.96E-05;4.63E-05;5.20E-05;5.30E-05;5.03E-05;5.14E-05;5.85E-05;5.79E-05;0.082602372;0.067181698;0.087919145;0.087919145;205.84
299;16/03/2015;2.63E-05;1.69E-05;2.25E-05;1.59E-05;2.05E-05;1.67E-05;1.90E-05;1.68E-05;0.095353007;0.036015402;0.040728832;0.040728832;208.65
300;17/03/2015;2.69E-05;2.14E-05;2.56E-05;1.82E-05;2.35E-05;1.84E-05;2.44E-05;2.05E-05;0.05875567;0.0403879;0.044235978;0.044235978;207.98
